station_id,stationname,date,daytype,rides
40560,Jackson/State,04/28/2023,W,2916
40570,California/Milwaukee,04/28/2023,W,2424
40580,54th/Cermak,04/28/2023,W,1409
40590,Damen/Milwaukee,04/28/2023,W,2988
40600,Kostner,04/28/2023,W,301
40610,Ridgeland,04/28/2023,W,532
40630,Clark/Division,04/28/2023,W,4258
40650,North/Clybourn,04/28/2023,W,2706
40660,Armitage,04/28/2023,W,2384
40670,Western/Milwaukee,04/28/2023,W,2518
40680,Adams/Wabash,04/28/2023,W,3467
40690,Dempster,04/28/2023,W,397
40700,Laramie,04/28/2023,W,671
40710,Chicago/Franklin,04/28/2023,W,3327
40720,East 63rd-Cottage Grove,04/28/2023,W,507
40730,Washington/Wells,04/28/2023,W,2794
40740,Western-Cermak,04/28/2023,W,875
40750,Harlem-O'Hare,04/28/2023,W,1463
40760,Granville,04/28/2023,W,2281
40770,Lawrence,04/28/2023,W,0
40780,Central Park,04/28/2023,W,679
40790,Monroe/Dearborn,04/28/2023,W,2621
40800,Sedgwick,04/28/2023,W,2030
40810,Medical Center,04/28/2023,W,1357
40820,Rosemont,04/28/2023,W,3274
40830,18th,04/28/2023,W,1260
40840,South Boulevard,04/28/2023,W,329
40850,Library,04/28/2023,W,2242
40870,Francisco,04/28/2023,W,884
40880,Thorndale,04/28/2023,W,1567
40890,O'Hare Airport,04/28/2023,W,8564
40900,Howard,04/28/2023,W,2738
40910,63rd-Dan Ryan,04/28/2023,W,1252
40920,Pulaski-Forest Park,04/28/2023,W,824
40930,Midway Airport,04/28/2023,W,4876
40940,Halsted/63rd,04/28/2023,W,262
40960,Pulaski-Orange,04/28/2023,W,3083
40970,Cicero-Forest Park,04/28/2023,W,609
40980,Harlem-Forest Park,04/28/2023,W,422
40990,69th,04/28/2023,W,2063
41000,Cermak-Chinatown,04/28/2023,W,2987
41010,Rockwell,04/28/2023,W,775
41020,Logan Square,04/28/2023,W,3381
41030,Polk,04/28/2023,W,1828
41040,Kedzie-Cermak,04/28/2023,W,668
41050,Linden,04/28/2023,W,371
41060,Ashland-Orange,04/28/2023,W,1104
41070,Kedzie-Lake,04/28/2023,W,864
41080,47th-South Elevated,04/28/2023,W,485
41090,Monroe/State,04/28/2023,W,3027
41120,35-Bronzeville-IIT,04/28/2023,W,1076
41130,Halsted-Orange,04/28/2023,W,1433
41140,King Drive,04/28/2023,W,233
41150,Kedzie-Midway,04/28/2023,W,2290
41160,Clinton-Lake,04/28/2023,W,1964
41170,Garfield-Dan Ryan,04/28/2023,W,1619
41180,Kedzie-Brown,04/28/2023,W,1273
41190,Jarvis,04/28/2023,W,945
41200,Argyle,04/28/2023,W,2491
41210,Wellington,04/28/2023,W,1418
41220,Fullerton,04/28/2023,W,6570
41230,47th-Dan Ryan,04/28/2023,W,1335
41240,Addison-O'Hare,04/28/2023,W,1462
41250,Central-Evanston,04/28/2023,W,378
41260,Austin-Lake,04/28/2023,W,927
41270,43rd,04/28/2023,W,479
41280,Jefferson Park,04/28/2023,W,3738
41290,Kimball,04/28/2023,W,2511
41300,Loyola,04/28/2023,W,3134
41310,Paulina,04/28/2023,W,1356
41320,Belmont-North Main,04/28/2023,W,5918
41330,Montrose-O'Hare,04/28/2023,W,1215
41340,LaSalle,04/28/2023,W,1653
41350,Oak Park-Lake,04/28/2023,W,632
41360,California-Lake,04/28/2023,W,641
41380,Bryn Mawr,04/28/2023,W,2132
41400,Roosevelt,04/28/2023,W,6314
41410,Chicago/Milwaukee,04/28/2023,W,1985
41420,Addison-North Main,04/28/2023,W,3700
41430,87th,04/28/2023,W,1588
41440,Addison-Brown,04/28/2023,W,1067
41450,Chicago/State,04/28/2023,W,6804
41460,Irving Park-Brown,04/28/2023,W,1433
41480,Western-Brown,04/28/2023,W,1947
41490,Harrison,04/28/2023,W,2281
41500,Montrose-Brown,04/28/2023,W,1336
41510,Morgan-Lake,04/28/2023,W,2760
41660,Lake/State,04/28/2023,W,8317
41670,Conservatory,04/28/2023,W,627
41680,Oakton-Skokie,04/28/2023,W,428
41690,Cermak-McCormick Place,04/28/2023,W,1065
41700,Washington/Wabash,04/28/2023,W,6086
40010,Austin-Forest Park,04/29/2023,A,298
40020,Harlem-Lake,04/29/2023,A,1099
40030,Pulaski-Lake,04/29/2023,A,558
40040,Quincy/Wells,04/29/2023,A,1220
40050,Davis,04/29/2023,A,1082
40060,Belmont-O'Hare,04/29/2023,A,12
40070,Jackson/Dearborn,04/29/2023,A,1555
40080,Sheridan,04/29/2023,A,1698
40090,Damen-Brown,04/29/2023,A,848
40100,Morse,04/29/2023,A,1644
40120,35th/Archer,04/29/2023,A,842
40130,51st,04/29/2023,A,378
40140,Dempster-Skokie,04/29/2023,A,421
40150,Pulaski-Cermak,04/29/2023,A,470
40160,LaSalle/Van Buren,04/29/2023,A,401
40170,Ashland-Lake,04/29/2023,A,1077
40180,Oak Park-Forest Park,04/29/2023,A,229
40190,Sox-35th-Dan Ryan,04/29/2023,A,2955
40210,Damen-Cermak,04/29/2023,A,637
40220,Western-Forest Park,04/29/2023,A,422
40230,Cumberland,04/29/2023,A,892
40240,79th,04/29/2023,A,1865
40250,Kedzie-Homan-Forest Park,04/29/2023,A,502
40260,State/Lake,04/29/2023,A,4746
40270,Main,04/29/2023,A,336
40280,Central-Lake,04/29/2023,A,742
40290,Ashland/63rd,04/29/2023,A,274
40300,Indiana,04/29/2023,A,198
40310,Western-Orange,04/29/2023,A,1151
40320,Division/Milwaukee,04/29/2023,A,1876
40330,Grand/State,04/29/2023,A,5178
40340,Berwyn,04/29/2023,A,0
40350,UIC-Halsted,04/29/2023,A,1126
40360,Southport,04/29/2023,A,1476
40370,Washington/Dearborn,04/29/2023,A,3068
40380,Clark/Lake,04/29/2023,A,3456
40390,Forest Park,04/29/2023,A,591
40400,Noyes,04/29/2023,A,363
40420,Cicero-Cermak,04/29/2023,A,579
40430,Clinton-Forest Park,04/29/2023,A,754
40440,California-Cermak,04/29/2023,A,539
40450,95th/Dan Ryan,04/29/2023,A,2675
40460,Merchandise Mart,04/29/2023,A,1902
40470,Racine,04/29/2023,A,495
40480,Cicero-Lake,04/29/2023,A,373
40490,Grand/Milwaukee,04/29/2023,A,1117
40510,Garfield-South Elevated,04/29/2023,A,353
40520,Foster,04/29/2023,A,362
40530,Diversey,04/29/2023,A,1910
40540,Wilson,04/29/2023,A,3550
40550,Irving Park-O'Hare,04/29/2023,A,1089
40560,Jackson/State,04/29/2023,A,1929
40570,California/Milwaukee,04/29/2023,A,33
40580,54th/Cermak,04/29/2023,A,742
40590,Damen/Milwaukee,04/29/2023,A,1981
40600,Kostner,04/29/2023,A,120
40610,Ridgeland,04/29/2023,A,247
40630,Clark/Division,04/29/2023,A,3311
40650,North/Clybourn,04/29/2023,A,2334
40660,Armitage,04/29/2023,A,1562
40670,Western/Milwaukee,04/29/2023,A,1131
40680,Adams/Wabash,04/29/2023,A,2009
40690,Dempster,04/29/2023,A,383
40700,Laramie,04/29/2023,A,359
40710,Chicago/Franklin,04/29/2023,A,2122
40720,East 63rd-Cottage Grove,04/29/2023,A,395
40730,Washington/Wells,04/29/2023,A,845
40740,Western-Cermak,04/29/2023,A,525
40750,Harlem-O'Hare,04/29/2023,A,632
40760,Granville,04/29/2023,A,1819
40770,Lawrence,04/29/2023,A,0
40780,Central Park,04/29/2023,A,376
40790,Monroe/Dearborn,04/29/2023,A,928
40800,Sedgwick,04/29/2023,A,1438
40810,Medical Center,04/29/2023,A,531
40820,Rosemont,04/29/2023,A,1903
40830,18th,04/29/2023,A,1011
40840,South Boulevard,04/29/2023,A,198
40850,Library,04/29/2023,A,1490
40870,Francisco,04/29/2023,A,552
40880,Thorndale,04/29/2023,A,1156
40890,O'Hare Airport,04/29/2023,A,6096
40900,Howard,04/29/2023,A,2026
40910,63rd-Dan Ryan,04/29/2023,A,847
40920,Pulaski-Forest Park,04/29/2023,A,523
40930,Midway Airport,04/29/2023,A,2407
40940,Halsted/63rd,04/29/2023,A,152
40960,Pulaski-Orange,04/29/2023,A,1325
40970,Cicero-Forest Park,04/29/2023,A,367
40980,Harlem-Forest Park,04/29/2023,A,202
40990,69th,04/29/2023,A,1343
41000,Cermak-Chinatown,04/29/2023,A,3049
41010,Rockwell,04/29/2023,A,511
41020,Logan Square,04/29/2023,A,99
41030,Polk,04/29/2023,A,525
41040,Kedzie-Cermak,04/29/2023,A,465
41050,Linden,04/29/2023,A,220
41060,Ashland-Orange,04/29/2023,A,632
41070,Kedzie-Lake,04/29/2023,A,420
41080,47th-South Elevated,04/29/2023,A,341
41090,Monroe/State,04/29/2023,A,2036
41120,35-Bronzeville-IIT,04/29/2023,A,683
41130,Halsted-Orange,04/29/2023,A,680
41140,King Drive,04/29/2023,A,135
41150,Kedzie-Midway,04/29/2023,A,1200
41160,Clinton-Lake,04/29/2023,A,1202
41170,Garfield-Dan Ryan,04/29/2023,A,1044
41180,Kedzie-Brown,04/29/2023,A,918
41190,Jarvis,04/29/2023,A,772
41200,Argyle,04/29/2023,A,2014
41210,Wellington,04/29/2023,A,887
41220,Fullerton,04/29/2023,A,5041
41230,47th-Dan Ryan,04/29/2023,A,822
41240,Addison-O'Hare,04/29/2023,A,1046
41250,Central-Evanston,04/29/2023,A,177
41260,Austin-Lake,04/29/2023,A,494
41270,43rd,04/29/2023,A,264
41280,Jefferson Park,04/29/2023,A,2023
41290,Kimball,04/29/2023,A,1793
41300,Loyola,04/29/2023,A,2315
41310,Paulina,04/29/2023,A,916
41320,Belmont-North Main,04/29/2023,A,5692
41330,Montrose-O'Hare,04/29/2023,A,658
41340,LaSalle,04/29/2023,A,854
41350,Oak Park-Lake,04/29/2023,A,351
41360,California-Lake,04/29/2023,A,339
41380,Bryn Mawr,04/29/2023,A,1634
41400,Roosevelt,04/29/2023,A,5186
41410,Chicago/Milwaukee,04/29/2023,A,1041
41420,Addison-North Main,04/29/2023,A,3767
41430,87th,04/29/2023,A,1135
41440,Addison-Brown,04/29/2023,A,599
41450,Chicago/State,04/29/2023,A,5416
41460,Irving Park-Brown,04/29/2023,A,981
41480,Western-Brown,04/29/2023,A,1545
41490,Harrison,04/29/2023,A,1929
41500,Montrose-Brown,04/29/2023,A,1125
41510,Morgan-Lake,04/29/2023,A,2351
41660,Lake/State,04/29/2023,A,6324
41670,Conservatory,04/29/2023,A,615
41680,Oakton-Skokie,04/29/2023,A,198
41690,Cermak-McCormick Place,04/29/2023,A,1085
41700,Washington/Wabash,04/29/2023,A,3827
40010,Austin-Forest Park,04/30/2023,U,222
40020,Harlem-Lake,04/30/2023,U,824
40030,Pulaski-Lake,04/30/2023,U,402
40040,Quincy/Wells,04/30/2023,U,1010
40050,Davis,04/30/2023,U,842
40060,Belmont-O'Hare,04/30/2023,U,22
40070,Jackson/Dearborn,04/30/2023,U,1067
40080,Sheridan,04/30/2023,U,1293
40090,Damen-Brown,04/30/2023,U,645
40100,Morse,04/30/2023,U,1314
40120,35th/Archer,04/30/2023,U,592
40130,51st,04/30/2023,U,264
40140,Dempster-Skokie,04/30/2023,U,313
40150,Pulaski-Cermak,04/30/2023,U,354
40160,LaSalle/Van Buren,04/30/2023,U,339
40170,Ashland-Lake,04/30/2023,U,582
40180,Oak Park-Forest Park,04/30/2023,U,149
40190,Sox-35th-Dan Ryan,04/30/2023,U,1703
40210,Damen-Cermak,04/30/2023,U,510
40220,Western-Forest Park,04/30/2023,U,272
40230,Cumberland,04/30/2023,U,614
40240,79th,04/30/2023,U,1541
40250,Kedzie-Homan-Forest Park,04/30/2023,U,447
40260,State/Lake,04/30/2023,U,3622
40270,Main,04/30/2023,U,298
40280,Central-Lake,04/30/2023,U,533
40290,Ashland/63rd,04/30/2023,U,247
40300,Indiana,04/30/2023,U,145
40310,Western-Orange,04/30/2023,U,848
40320,Division/Milwaukee,04/30/2023,U,1195
40330,Grand/State,04/30/2023,U,3972
40340,Berwyn,04/30/2023,U,0
40350,UIC-Halsted,04/30/2023,U,690
40360,Southport,04/30/2023,U,999
40370,Washington/Dearborn,04/30/2023,U,2623
40380,Clark/Lake,04/30/2023,U,2785
40390,Forest Park,04/30/2023,U,496
40400,Noyes,04/30/2023,U,223
40420,Cicero-Cermak,04/30/2023,U,416
40430,Clinton-Forest Park,04/30/2023,U,559
40440,California-Cermak,04/30/2023,U,406
40450,95th/Dan Ryan,04/30/2023,U,2251
40460,Merchandise Mart,04/30/2023,U,1241
40470,Racine,04/30/2023,U,317
40480,Cicero-Lake,04/30/2023,U,329
40490,Grand/Milwaukee,04/30/2023,U,715
40510,Garfield-South Elevated,04/30/2023,U,267
40520,Foster,04/30/2023,U,206
40530,Diversey,04/30/2023,U,1273
40540,Wilson,04/30/2023,U,2521
40550,Irving Park-O'Hare,04/30/2023,U,808
40560,Jackson/State,04/30/2023,U,1546
40570,California/Milwaukee,04/30/2023,U,31
40580,54th/Cermak,04/30/2023,U,552
40590,Damen/Milwaukee,04/30/2023,U,1262
40600,Kostner,04/30/2023,U,102
40610,Ridgeland,04/30/2023,U,175
40630,Clark/Division,04/30/2023,U,2463
40650,North/Clybourn,04/30/2023,U,1791
40660,Armitage,04/30/2023,U,925
40670,Western/Milwaukee,04/30/2023,U,985
40680,Adams/Wabash,04/30/2023,U,1471
40690,Dempster,04/30/2023,U,265
40700,Laramie,04/30/2023,U,313
40710,Chicago/Franklin,04/30/2023,U,1416
40720,East 63rd-Cottage Grove,04/30/2023,U,308
40730,Washington/Wells,04/30/2023,U,583
40740,Western-Cermak,04/30/2023,U,316
40750,Harlem-O'Hare,04/30/2023,U,492
40760,Granville,04/30/2023,U,1294
40770,Lawrence,04/30/2023,U,0
40780,Central Park,04/30/2023,U,278
40790,Monroe/Dearborn,04/30/2023,U,838
40800,Sedgwick,04/30/2023,U,1000
40810,Medical Center,04/30/2023,U,367
40820,Rosemont,04/30/2023,U,1640
40830,18th,04/30/2023,U,728
40840,South Boulevard,04/30/2023,U,189
40850,Library,04/30/2023,U,1047
40870,Francisco,04/30/2023,U,332
40880,Thorndale,04/30/2023,U,811
40890,O'Hare Airport,04/30/2023,U,6352
40900,Howard,04/30/2023,U,1729
40910,63rd-Dan Ryan,04/30/2023,U,760
40920,Pulaski-Forest Park,04/30/2023,U,479
40930,Midway Airport,04/30/2023,U,1927
40940,Halsted/63rd,04/30/2023,U,106
40960,Pulaski-Orange,04/30/2023,U,894
40970,Cicero-Forest Park,04/30/2023,U,315
40980,Harlem-Forest Park,04/30/2023,U,152
40990,69th,04/30/2023,U,1065
41000,Cermak-Chinatown,04/30/2023,U,2151
41010,Rockwell,04/30/2023,U,434
41020,Logan Square,04/30/2023,U,51
41030,Polk,04/30/2023,U,450
41040,Kedzie-Cermak,04/30/2023,U,288
41050,Linden,04/30/2023,U,165
41060,Ashland-Orange,04/30/2023,U,470
41070,Kedzie-Lake,04/30/2023,U,335
41080,47th-South Elevated,04/30/2023,U,270
41090,Monroe/State,04/30/2023,U,1415
41120,35-Bronzeville-IIT,04/30/2023,U,416
41130,Halsted-Orange,04/30/2023,U,572
41140,King Drive,04/30/2023,U,116
41150,Kedzie-Midway,04/30/2023,U,753
41160,Clinton-Lake,04/30/2023,U,797
41170,Garfield-Dan Ryan,04/30/2023,U,744
41180,Kedzie-Brown,04/30/2023,U,702
41190,Jarvis,04/30/2023,U,603
41200,Argyle,04/30/2023,U,1592
41210,Wellington,04/30/2023,U,606
41220,Fullerton,04/30/2023,U,3625
41230,47th-Dan Ryan,04/30/2023,U,714
41240,Addison-O'Hare,04/30/2023,U,338
41250,Central-Evanston,04/30/2023,U,156
41260,Austin-Lake,04/30/2023,U,373
41270,43rd,04/30/2023,U,185
41280,Jefferson Park,04/30/2023,U,1547
41290,Kimball,04/30/2023,U,1294
41300,Loyola,04/30/2023,U,1757
41310,Paulina,04/30/2023,U,658
41320,Belmont-North Main,04/30/2023,U,4048
41330,Montrose-O'Hare,04/30/2023,U,453
41340,LaSalle,04/30/2023,U,639
41350,Oak Park-Lake,04/30/2023,U,276
41360,California-Lake,04/30/2023,U,239
41380,Bryn Mawr,04/30/2023,U,1188
41400,Roosevelt,04/30/2023,U,3689
41410,Chicago/Milwaukee,04/30/2023,U,746
41420,Addison-North Main,04/30/2023,U,2370
41430,87th,04/30/2023,U,818
41440,Addison-Brown,04/30/2023,U,485
41450,Chicago/State,04/30/2023,U,4143
41460,Irving Park-Brown,04/30/2023,U,644
41480,Western-Brown,04/30/2023,U,1063
41490,Harrison,04/30/2023,U,1393
41500,Montrose-Brown,04/30/2023,U,723
41510,Morgan-Lake,04/30/2023,U,1696
41660,Lake/State,04/30/2023,U,4568
41670,Conservatory,04/30/2023,U,498
41680,Oakton-Skokie,04/30/2023,U,179
41690,Cermak-McCormick Place,04/30/2023,U,627
41700,Washington/Wabash,04/30/2023,U,2754
40010,Austin-Forest Park,05/01/2023,W,653
40020,Harlem-Lake,05/01/2023,W,1621
40030,Pulaski-Lake,05/01/2023,W,762
40040,Quincy/Wells,05/01/2023,W,3481
40050,Davis,05/01/2023,W,1330
40060,Belmont-O'Hare,05/01/2023,W,2502
40070,Jackson/Dearborn,05/01/2023,W,3017
40080,Sheridan,05/01/2023,W,2094
40090,Damen-Brown,05/01/2023,W,1323
40100,Morse,05/01/2023,W,2058
40120,35th/Archer,05/01/2023,W,1640
40130,51st,05/01/2023,W,496
40140,Dempster-Skokie,05/01/2023,W,690
40150,Pulaski-Cermak,05/01/2023,W,721
40160,LaSalle/Van Buren,05/01/2023,W,1393
40170,Ashland-Lake,05/01/2023,W,1383
40180,Oak Park-Forest Park,05/01/2023,W,496
40190,Sox-35th-Dan Ryan,05/01/2023,W,1542
40210,Damen-Cermak,05/01/2023,W,919
40220,Western-Forest Park,05/01/2023,W,733
40230,Cumberland,05/01/2023,W,1517
40240,79th,05/01/2023,W,2659
40250,Kedzie-Homan-Forest Park,05/01/2023,W,851
40260,State/Lake,05/01/2023,W,5503
40270,Main,05/01/2023,W,446
40280,Central-Lake,05/01/2023,W,1035
40290,Ashland/63rd,05/01/2023,W,481
40300,Indiana,05/01/2023,W,266
40310,Western-Orange,05/01/2023,W,2063
40320,Division/Milwaukee,05/01/2023,W,2635
40330,Grand/State,05/01/2023,W,4063
40340,Berwyn,05/01/2023,W,0
40350,UIC-Halsted,05/01/2023,W,2401
40360,Southport,05/01/2023,W,1472
40370,Washington/Dearborn,05/01/2023,W,5793
40380,Clark/Lake,05/01/2023,W,6764
40390,Forest Park,05/01/2023,W,1117
40400,Noyes,05/01/2023,W,451
40420,Cicero-Cermak,05/01/2023,W,719
40430,Clinton-Forest Park,05/01/2023,W,1557
40440,California-Cermak,05/01/2023,W,892
40450,95th/Dan Ryan,05/01/2023,W,4345
40460,Merchandise Mart,05/01/2023,W,2969
40470,Racine,05/01/2023,W,990
40480,Cicero-Lake,05/01/2023,W,612
40490,Grand/Milwaukee,05/01/2023,W,1380
40510,Garfield-South Elevated,05/01/2023,W,582
40520,Foster,05/01/2023,W,336
40530,Diversey,05/01/2023,W,2405
40540,Wilson,05/01/2023,W,4369
40550,Irving Park-O'Hare,05/01/2023,W,1938
40560,Jackson/State,05/01/2023,W,3942
40570,California/Milwaukee,05/01/2023,W,2162
40580,54th/Cermak,05/01/2023,W,1209
40590,Damen/Milwaukee,05/01/2023,W,2375
40600,Kostner,05/01/2023,W,246
40610,Ridgeland,05/01/2023,W,555
40630,Clark/Division,05/01/2023,W,3709
40650,North/Clybourn,05/01/2023,W,2421
40660,Armitage,05/01/2023,W,2238
40670,Western/Milwaukee,05/01/2023,W,2316
40680,Adams/Wabash,05/01/2023,W,4002
40690,Dempster,05/01/2023,W,343
40700,Laramie,05/01/2023,W,624
40710,Chicago/Franklin,05/01/2023,W,3066
40720,East 63rd-Cottage Grove,05/01/2023,W,492
40730,Washington/Wells,05/01/2023,W,3557
40740,Western-Cermak,05/01/2023,W,709
40750,Harlem-O'Hare,05/01/2023,W,1343
40760,Granville,05/01/2023,W,1771
40770,Lawrence,05/01/2023,W,0
40780,Central Park,05/01/2023,W,601
40790,Monroe/Dearborn,05/01/2023,W,3150
40800,Sedgwick,05/01/2023,W,1884
40810,Medical Center,05/01/2023,W,1441
40820,Rosemont,05/01/2023,W,2821
40830,18th,05/01/2023,W,1020
40840,South Boulevard,05/01/2023,W,348
40850,Library,05/01/2023,W,2485
40870,Francisco,05/01/2023,W,763
40880,Thorndale,05/01/2023,W,1427
40890,O'Hare Airport,05/01/2023,W,7568
40900,Howard,05/01/2023,W,2669
40910,63rd-Dan Ryan,05/01/2023,W,1156
40920,Pulaski-Forest Park,05/01/2023,W,767
40930,Midway Airport,05/01/2023,W,4475
40940,Halsted/63rd,05/01/2023,W,263
40960,Pulaski-Orange,05/01/2023,W,2786
40970,Cicero-Forest Park,05/01/2023,W,549
40980,Harlem-Forest Park,05/01/2023,W,343
40990,69th,05/01/2023,W,1895
41000,Cermak-Chinatown,05/01/2023,W,1977
41010,Rockwell,05/01/2023,W,796
41020,Logan Square,05/01/2023,W,3005
41030,Polk,05/01/2023,W,1834
41040,Kedzie-Cermak,05/01/2023,W,581
41050,Linden,05/01/2023,W,389
41060,Ashland-Orange,05/01/2023,W,1009
41070,Kedzie-Lake,05/01/2023,W,727
41080,47th-South Elevated,05/01/2023,W,532
41090,Monroe/State,05/01/2023,W,3216
41120,35-Bronzeville-IIT,05/01/2023,W,875
41130,Halsted-Orange,05/01/2023,W,1319
41140,King Drive,05/01/2023,W,207
41150,Kedzie-Midway,05/01/2023,W,2031
41160,Clinton-Lake,05/01/2023,W,1971
41170,Garfield-Dan Ryan,05/01/2023,W,1330
41180,Kedzie-Brown,05/01/2023,W,1006
41190,Jarvis,05/01/2023,W,826
41200,Argyle,05/01/2023,W,2009
41210,Wellington,05/01/2023,W,1413
41220,Fullerton,05/01/2023,W,7415
41230,47th-Dan Ryan,05/01/2023,W,1237
41240,Addison-O'Hare,05/01/2023,W,1326
41250,Central-Evanston,05/01/2023,W,359
41260,Austin-Lake,05/01/2023,W,882
41270,43rd,05/01/2023,W,443
41280,Jefferson Park,05/01/2023,W,3475
41290,Kimball,05/01/2023,W,2243
41300,Loyola,05/01/2023,W,2370
41310,Paulina,05/01/2023,W,1319
41320,Belmont-North Main,05/01/2023,W,5114
41330,Montrose-O'Hare,05/01/2023,W,1153
41340,LaSalle,05/01/2023,W,1607
41350,Oak Park-Lake,05/01/2023,W,590
41360,California-Lake,05/01/2023,W,635
41380,Bryn Mawr,05/01/2023,W,1983
41400,Roosevelt,05/01/2023,W,5580
41410,Chicago/Milwaukee,05/01/2023,W,1846
41420,Addison-North Main,05/01/2023,W,2901
41430,87th,05/01/2023,W,1576
41440,Addison-Brown,05/01/2023,W,1115
41450,Chicago/State,05/01/2023,W,5622
41460,Irving Park-Brown,05/01/2023,W,1336
41480,Western-Brown,05/01/2023,W,1814
41490,Harrison,05/01/2023,W,2065
41500,Montrose-Brown,05/01/2023,W,1090
41510,Morgan-Lake,05/01/2023,W,2201
41660,Lake/State,05/01/2023,W,7405
41670,Conservatory,05/01/2023,W,517
41680,Oakton-Skokie,05/01/2023,W,470
41690,Cermak-McCormick Place,05/01/2023,W,920
41700,Washington/Wabash,05/01/2023,W,5570
40010,Austin-Forest Park,05/02/2023,W,754
40020,Harlem-Lake,05/02/2023,W,1893
40030,Pulaski-Lake,05/02/2023,W,804
40040,Quincy/Wells,05/02/2023,W,4844
40050,Davis,05/02/2023,W,1628
40060,Belmont-O'Hare,05/02/2023,W,2883
40070,Jackson/Dearborn,05/02/2023,W,3421
40080,Sheridan,05/02/2023,W,2458
40090,Damen-Brown,05/02/2023,W,1597
40100,Morse,05/02/2023,W,2320
40120,35th/Archer,05/02/2023,W,1845
40130,51st,05/02/2023,W,495
40140,Dempster-Skokie,05/02/2023,W,798
40150,Pulaski-Cermak,05/02/2023,W,733
40160,LaSalle/Van Buren,05/02/2023,W,1789
40170,Ashland-Lake,05/02/2023,W,1681
40180,Oak Park-Forest Park,05/02/2023,W,657
40190,Sox-35th-Dan Ryan,05/02/2023,W,2588
40210,Damen-Cermak,05/02/2023,W,1082
40220,Western-Forest Park,05/02/2023,W,803
40230,Cumberland,05/02/2023,W,1889
40240,79th,05/02/2023,W,2819
40250,Kedzie-Homan-Forest Park,05/02/2023,W,901
40260,State/Lake,05/02/2023,W,7035
40270,Main,05/02/2023,W,498
40280,Central-Lake,05/02/2023,W,1198
40290,Ashland/63rd,05/02/2023,W,495
40300,Indiana,05/02/2023,W,318
40310,Western-Orange,05/02/2023,W,2404
40320,Division/Milwaukee,05/02/2023,W,3391
40330,Grand/State,05/02/2023,W,4754
40340,Berwyn,05/02/2023,W,0
40350,UIC-Halsted,05/02/2023,W,2406
40360,Southport,05/02/2023,W,2098
40370,Washington/Dearborn,05/02/2023,W,6639
40380,Clark/Lake,05/02/2023,W,8784
40390,Forest Park,05/02/2023,W,1250
40400,Noyes,05/02/2023,W,517
40420,Cicero-Cermak,05/02/2023,W,812
40430,Clinton-Forest Park,05/02/2023,W,1838
40440,California-Cermak,05/02/2023,W,938
40450,95th/Dan Ryan,05/02/2023,W,4480
40460,Merchandise Mart,05/02/2023,W,4270
40470,Racine,05/02/2023,W,1142
40480,Cicero-Lake,05/02/2023,W,654
40490,Grand/Milwaukee,05/02/2023,W,1728
40510,Garfield-South Elevated,05/02/2023,W,610
40520,Foster,05/02/2023,W,391
40530,Diversey,05/02/2023,W,3311
40540,Wilson,05/02/2023,W,5078
40550,Irving Park-O'Hare,05/02/2023,W,2251
40560,Jackson/State,05/02/2023,W,4141
40570,California/Milwaukee,05/02/2023,W,2870
40580,54th/Cermak,05/02/2023,W,1441
40590,Damen/Milwaukee,05/02/2023,W,3150
40600,Kostner,05/02/2023,W,276
40610,Ridgeland,05/02/2023,W,659
40630,Clark/Division,05/02/2023,W,4366
40650,North/Clybourn,05/02/2023,W,2820
40660,Armitage,05/02/2023,W,2814
40670,Western/Milwaukee,05/02/2023,W,3029
40680,Adams/Wabash,05/02/2023,W,4648
40690,Dempster,05/02/2023,W,382
40700,Laramie,05/02/2023,W,664
40710,Chicago/Franklin,05/02/2023,W,3988
40720,East 63rd-Cottage Grove,05/02/2023,W,461
40730,Washington/Wells,05/02/2023,W,5122
40740,Western-Cermak,05/02/2023,W,786
40750,Harlem-O'Hare,05/02/2023,W,1598
40760,Granville,05/02/2023,W,2133
40770,Lawrence,05/02/2023,W,0
40780,Central Park,05/02/2023,W,686
40790,Monroe/Dearborn,05/02/2023,W,3784
40800,Sedgwick,05/02/2023,W,2625
40810,Medical Center,05/02/2023,W,1531
40820,Rosemont,05/02/2023,W,3158
40830,18th,05/02/2023,W,1200
40840,South Boulevard,05/02/2023,W,412
40850,Library,05/02/2023,W,2653
40870,Francisco,05/02/2023,W,987
40880,Thorndale,05/02/2023,W,1568
40890,O'Hare Airport,05/02/2023,W,7070
40900,Howard,05/02/2023,W,3043
40910,63rd-Dan Ryan,05/02/2023,W,1202
40920,Pulaski-Forest Park,05/02/2023,W,815
40930,Midway Airport,05/02/2023,W,5013
40940,Halsted/63rd,05/02/2023,W,290
40960,Pulaski-Orange,05/02/2023,W,3254
40970,Cicero-Forest Park,05/02/2023,W,647
40980,Harlem-Forest Park,05/02/2023,W,454
40990,69th,05/02/2023,W,2153
41000,Cermak-Chinatown,05/02/2023,W,2263
41010,Rockwell,05/02/2023,W,1021
41020,Logan Square,05/02/2023,W,3756
41030,Polk,05/02/2023,W,2000
41040,Kedzie-Cermak,05/02/2023,W,686
41050,Linden,05/02/2023,W,466
41060,Ashland-Orange,05/02/2023,W,1138
41070,Kedzie-Lake,05/02/2023,W,809
41080,47th-South Elevated,05/02/2023,W,550
41090,Monroe/State,05/02/2023,W,3843
41120,35-Bronzeville-IIT,05/02/2023,W,986
