route,date,daytype,rides
103,02/27/2023,W,1123
103,02/15/2023,W,1157
103,05/04/2023,W,1363
103,06/04/2023,U,598
103,10/27/2023,W,1089
103,07/05/2023,W,1062
103,06/11/2023,U,616
103,01/12/2023,W,1137
103,08/13/2023,U,617
103,03/27/2023,W,1144
103,06/30/2023,W,1171
103,08/31/2023,W,1462
103,09/20/2023,W,1371
103,05/05/2023,W,1345
103,03/10/2023,W,1101
103,06/10/2023,A,649
103,07/20/2023,W,1243
103,03/26/2023,U,416
103,01/24/2023,W,1195
103,10/06/2023,W,1502
103,02/16/2023,W,1113
103,05/20/2023,A,758
103,09/28/2023,W,1539
103,07/12/2023,W,997
103,03/25/2023,A,543
103,05/06/2023,A,651
103,08/16/2023,W,1070
103,10/03/2023,W,1653
103,02/01/2023,W,1072
103,08/30/2023,W,1640
103,01/13/2023,W,1270
103,03/11/2023,A,656
103,02/06/2023,W,1310
103,05/07/2023,U,493
103,01/20/2023,W,1150
103,03/24/2023,W,1183
103,09/21/2023,W,1519
103,10/09/2023,W,1065
103,05/08/2023,W,1244
103,03/04/2023,A,713
103,02/17/2023,W,1202
103,06/05/2023,W,1160
103,03/23/2023,W,1188
103,06/24/2023,A,757
103,09/08/2023,W,1368
103,05/19/2023,W,1206
103,05/30/2023,W,1253
103,08/29/2023,W,1601
103,10/26/2023,W,1245
103,06/09/2023,W,1056
103,08/24/2023,W,1232
103,05/31/2023,W,1135
103,07/11/2023,W,1179
103,01/14/2023,A,625
103,05/09/2023,W,1252
103,03/12/2023,U,378
103,08/10/2023,W,1063
103,08/06/2023,U,535
103,07/29/2023,A,684
103,04/16/2023,U,320
103,07/24/2023,W,1134
103,06/25/2023,U,511
103,02/05/2023,U,507
103,01/29/2023,U,426
103,03/22/2023,W,1367
103,09/22/2023,W,1242
103,05/10/2023,W,1366
103,08/01/2023,W,1083
103,07/22/2023,A,686
103,10/20/2023,W,1640
103,08/14/2023,W,878
103,01/15/2023,U,437
103,02/18/2023,A,751
103,03/21/2023,W,1229
103,07/06/2023,W,1136
103,02/22/2023,W,906
103,02/26/2023,U,466
103,07/10/2023,W,1108
103,01/31/2023,W,1037
103,03/20/2023,W,1188
103,08/28/2023,W,1654
103,05/11/2023,W,1451
103,09/23/2023,A,866
103,09/27/2023,W,1503
103,06/17/2023,A,716
103,05/18/2023,W,1292
103,01/16/2023,W,580
103,06/08/2023,W,1162
103,08/18/2023,W,1127
103,03/13/2023,W,1032
103,10/08/2023,U,644
103,03/19/2023,U,480
103,05/12/2023,W,1128
103,06/27/2023,W,1166
103,02/19/2023,U,499
103,05/26/2023,W,1246
103,07/09/2023,U,440
103,07/30/2023,U,633
103,01/19/2023,W,1149
103,06/26/2023,W,1020
106,10/03/2023,W,1152
106,05/07/2023,U,259
106,06/01/2023,W,849
106,01/07/2023,A,391
106,02/11/2023,A,263
106,08/02/2023,W,682
106,05/28/2023,U,200
106,01/20/2023,W,781
106,09/25/2023,W,943
106,04/26/2023,W,902
106,09/05/2023,W,1070
106,09/10/2023,U,228
106,03/24/2023,W,807
106,02/05/2023,U,178
106,10/30/2023,W,977
106,04/06/2023,W,454
106,05/24/2023,W,826
106,08/26/2023,A,272
106,09/21/2023,W,1072
106,07/26/2023,W,583
106,07/18/2023,W,748
106,10/09/2023,W,541
106,06/22/2023,W,650
106,06/15/2023,W,654
106,10/24/2023,W,1106
106,05/08/2023,W,891
106,03/11/2023,A,280
106,03/02/2023,W,782
106,08/09/2023,W,623
106,04/25/2023,W,812
106,02/17/2023,W,697
106,01/23/2023,W,748
106,09/08/2023,W,946
106,01/19/2023,W,884
106,06/05/2023,W,761
106,03/23/2023,W,912
106,02/28/2023,W,879
106,01/02/2023,U,284
106,10/16/2023,W,928
106,03/13/2023,W,749
106,06/24/2023,A,276
106,08/15/2023,W,506
106,05/19/2023,W,802
106,03/17/2023,W,539
106,08/29/2023,W,931
106,06/02/2023,W,760
106,05/30/2023,W,844
106,09/14/2023,W,1043
106,10/05/2023,W,848
106,01/06/2023,W,467
106,04/07/2023,W,420
106,10/26/2023,W,807
106,08/18/2023,W,642
106,10/12/2023,W,1185
106,05/31/2023,W,881
106,06/09/2023,W,469
106,10/08/2023,U,230
106,03/06/2023,W,738
106,04/13/2023,W,935
106,07/11/2023,W,654
106,02/21/2023,W,904
106,04/24/2023,W,856
106,01/14/2023,A,223
106,04/23/2023,U,174
106,08/24/2023,W,876
106,04/08/2023,A,264
106,09/30/2023,A,397
106,02/10/2023,W,761
106,09/06/2023,W,970
106,02/07/2023,W,869
106,07/21/2023,W,682
106,02/04/2023,A,239
106,06/27/2023,W,668
106,05/09/2023,W,903
106,03/12/2023,U,181
106,03/19/2023,U,204
106,08/06/2023,U,181
106,06/26/2023,W,588
106,09/13/2023,W,1019
106,04/09/2023,U,226
106,03/03/2023,W,617
106,03/05/2023,U,219
106,04/22/2023,A,316
106,05/13/2023,A,276
106,07/29/2023,A,291
106,03/04/2023,A,338
106,02/22/2023,W,810
106,04/10/2023,W,833
106,08/27/2023,U,218
106,06/16/2023,W,540
106,08/17/2023,W,616
106,06/07/2023,W,805
106,04/12/2023,W,690
106,06/25/2023,U,240
106,05/12/2023,W,804
106,01/29/2023,U,174
106,07/23/2023,U,183
106,03/22/2023,W,884
106,01/05/2023,W,456
106,08/04/2023,W,656
106,05/25/2023,W,892
106,05/26/2023,W,781
106,09/22/2023,W,771
106,06/21/2023,W,691
106,06/20/2023,W,578
106,07/19/2023,W,648
106,10/31/2023,W,882
106,07/02/2023,U,178
106,05/10/2023,W,896
106,10/20/2023,W,1013
106,08/01/2023,W,688
106,08/05/2023,A,227
106,07/01/2023,A,304
106,01/17/2023,W,848
106,08/14/2023,W,458
106,07/22/2023,A,278
106,07/24/2023,W,754
106,04/21/2023,W,699
106,09/07/2023,W,1218
106,10/02/2023,W,1156
106,08/08/2023,W,559
106,10/25/2023,W,953
106,01/15/2023,U,178
106,02/25/2023,A,254
106,10/01/2023,U,242
106,02/19/2023,U,171
106,02/18/2023,A,263
106,04/11/2023,W,774
106,03/21/2023,W,880
106,10/21/2023,A,360
106,10/15/2023,U,217
106,08/21/2023,W,694
106,03/14/2023,W,925
106,05/27/2023,A,306
106,07/06/2023,W,751
106,09/12/2023,W,992
106,07/10/2023,W,638
106,07/31/2023,W,610
106,02/09/2023,W,712
106,07/07/2023,W,661
106,01/31/2023,W,745
106,05/18/2023,W,871
106,08/10/2023,W,665
106,07/09/2023,U,206
106,05/16/2023,W,803
106,03/15/2023,W,886
106,03/29/2023,W,609
106,08/03/2023,W,676
106,02/06/2023,W,781
106,01/11/2023,W,885
106,06/06/2023,W,753
106,08/23/2023,W,686
106,06/23/2023,W,681
106,03/01/2023,W,786
106,10/07/2023,A,258
106,01/27/2023,W,646
106,05/03/2023,W,997
106,03/20/2023,W,772
106,05/02/2023,W,963
106,02/23/2023,W,790
106,09/24/2023,U,202
106,09/01/2023,W,924
106,04/20/2023,W,921
106,03/30/2023,W,837
106,05/21/2023,U,244
106,09/19/2023,W,931
106,09/11/2023,W,911
106,08/07/2023,W,550
106,07/14/2023,W,660
106,01/21/2023,A,236
106,02/02/2023,W,819
106,10/10/2023,W,1076
106,03/09/2023,W,870
106,03/28/2023,W,852
106,08/28/2023,W,839
106,09/18/2023,W,967
106,04/15/2023,A,276
106,07/08/2023,A,295
106,03/31/2023,W,699
106,06/03/2023,A,283
106,02/08/2023,W,905
106,10/18/2023,W,1035
106,10/23/2023,W,1033
106,08/12/2023,A,349
106,07/13/2023,W,829
106,06/12/2023,W,564
106,01/10/2023,W,785
106,05/01/2023,W,836
106,05/22/2023,W,823
106,07/28/2023,W,536
106,01/18/2023,W,824
106,04/30/2023,U,179
106,10/28/2023,A,338
106,05/29/2023,U,268
106,01/28/2023,A,255
106,01/04/2023,W,521
106,02/27/2023,W,753
106,09/09/2023,A,385
106,07/04/2023,U,230
106,09/17/2023,U,167
106,09/02/2023,A,269
106,02/15/2023,W,850
106,03/16/2023,W,837
106,04/01/2023,A,232
106,02/14/2023,W,835
106,04/18/2023,W,678
106,06/13/2023,W,530
106,10/27/2023,W,749
106,01/26/2023,W,912
106,07/25/2023,W,690
106,07/27/2023,W,683
106,05/11/2023,W,1059
106,07/05/2023,W,673
106,05/04/2023,W,857
106,03/08/2023,W,917
106,06/04/2023,U,233
106,06/11/2023,U,199
106,08/19/2023,A,345
106,04/29/2023,A,260
106,04/02/2023,U,230
106,10/14/2023,A,331
106,01/03/2023,W,495
106,05/17/2023,W,785
106,01/12/2023,W,803
106,01/24/2023,W,873
106,04/14/2023,W,774
106,02/13/2023,W,730
106,09/29/2023,W,914
106,09/23/2023,A,326
106,01/09/2023,W,637
106,10/04/2023,W,1025
106,09/16/2023,A,320
106,09/28/2023,W,950
106,07/15/2023,A,312
106,06/30/2023,W,577
106,03/27/2023,W,803
106,09/26/2023,W,970
106,06/28/2023,W,747
106,09/27/2023,W,1018
106,08/31/2023,W,896
106,04/28/2023,W,842
106,09/03/2023,U,216
106,10/22/2023,U,212
106,06/18/2023,U,240
106,10/11/2023,W,1026
106,04/03/2023,W,492
106,07/16/2023,U,210
106,03/18/2023,A,217
106,04/19/2023,W,825
106,05/05/2023,W,834
106,02/26/2023,U,181
106,10/19/2023,W,1058
106,01/30/2023,W,707
106,06/10/2023,A,331
106,08/13/2023,U,204
106,01/22/2023,U,187
106,03/10/2023,W,696
106,07/30/2023,U,215
106,03/26/2023,U,196
106,08/11/2023,W,583
106,09/20/2023,W,1130
106,10/13/2023,W,892
106,10/06/2023,W,771
106,06/29/2023,W,693
106,08/22/2023,W,758
106,07/20/2023,W,767
106,06/08/2023,W,558
106,02/16/2023,W,803
106,04/27/2023,W,844
106,05/20/2023,A,273
106,04/17/2023,W,824
106,02/03/2023,W,489
106,05/23/2023,W,977
106,07/12/2023,W,630
106,05/15/2023,W,751
106,08/20/2023,U,224
106,01/08/2023,U,209
106,04/04/2023,W,443
106,10/29/2023,U,225
106,02/24/2023,W,799
106,01/25/2023,W,790
106,03/25/2023,A,236
106,08/16/2023,W,717
106,08/25/2023,W,889
106,05/06/2023,A,258
106,03/07/2023,W,876
106,05/14/2023,U,251
106,09/04/2023,U,250
106,04/16/2023,U,172
106,02/01/2023,W,819
106,02/12/2023,U,211
106,06/17/2023,A,290
106,06/19/2023,W,405
106,08/30/2023,W,951
106,01/16/2023,W,288
106,09/15/2023,W,880
106,07/03/2023,W,619
106,07/17/2023,W,691
106,01/13/2023,W,663
106,02/20/2023,W,463
106,04/05/2023,W,472
106,10/17/2023,W,996
106,06/14/2023,W,587
108,01/24/2023,W,542
108,07/05/2023,W,427
108,06/23/2023,W,494
108,04/20/2023,W,592
108,03/14/2023,W,530
108,03/16/2023,W,893
108,10/16/2023,W,689
108,01/17/2023,W,600
108,08/09/2023,W,615
108,06/05/2023,W,634
108,05/19/2023,W,737
108,07/28/2023,W,673
108,09/11/2023,W,694
108,01/12/2023,W,602
108,02/14/2023,W,634
108,08/14/2023,W,381
108,02/13/2023,W,571
108,05/02/2023,W,595
108,03/13/2023,W,493
108,09/29/2023,W,607
108,08/29/2023,W,675
108,07/25/2023,W,612
108,01/09/2023,W,562
108,03/20/2023,W,641
108,03/17/2023,W,429
108,10/02/2023,W,622
108,06/30/2023,W,572
108,09/28/2023,W,850
108,09/14/2023,W,741
108,04/21/2023,W,611
108,10/23/2023,W,671
108,03/27/2023,W,656
108,03/03/2023,W,462
108,10/05/2023,W,855
108,10/04/2023,W,705
108,05/03/2023,W,697
108,04/28/2023,W,662
108,01/06/2023,W,338
108,08/31/2023,W,859
108,09/07/2023,W,773
108,06/26/2023,W,497
108,03/31/2023,W,537
108,05/31/2023,W,619
108,05/26/2023,W,626
108,10/26/2023,W,550
108,08/23/2023,W,712
108,08/08/2023,W,757
108,10/11/2023,W,794
108,04/07/2023,W,528
108,05/22/2023,W,588
108,06/20/2023,W,605
108,10/12/2023,W,706
108,02/08/2023,W,554
108,06/09/2023,W,540
108,05/05/2023,W,693
108,06/13/2023,W,394
108,07/21/2023,W,623
108,04/03/2023,W,469
108,03/06/2023,W,555
108,04/19/2023,W,674
108,01/30/2023,W,527
108,10/19/2023,W,620
108,08/22/2023,W,706
108,04/24/2023,W,677
108,02/06/2023,W,685
108,08/21/2023,W,693
108,06/29/2023,W,478
108,03/10/2023,W,572
108,07/11/2023,W,555
108,08/11/2023,W,537
108,09/01/2023,W,739
108,09/26/2023,W,770
108,02/27/2023,W,531
108,05/30/2023,W,674
108,09/20/2023,W,787
108,06/27/2023,W,502
108,06/08/2023,W,513
108,07/13/2023,W,642
108,03/21/2023,W,510
108,10/06/2023,W,680
108,01/03/2023,W,365
108,03/30/2023,W,619
108,04/27/2023,W,683
108,08/24/2023,W,671
108,10/25/2023,W,725
108,04/11/2023,W,811
108,02/16/2023,W,530
108,02/10/2023,W,631
108,03/08/2023,W,562
108,04/17/2023,W,747
108,09/06/2023,W,597
108,07/24/2023,W,559
108,05/15/2023,W,643
108,07/12/2023,W,358
108,01/04/2023,W,339
108,09/19/2023,W,675
108,05/23/2023,W,597
108,04/18/2023,W,628
108,10/13/2023,W,722
108,05/09/2023,W,591
108,04/04/2023,W,457
108,02/07/2023,W,666
108,02/21/2023,W,580
108,01/25/2023,W,562
108,02/03/2023,W,326
108,07/06/2023,W,457
108,09/13/2023,W,773
108,08/25/2023,W,797
108,02/24/2023,W,555
108,03/07/2023,W,691
108,08/16/2023,W,513
108,02/22/2023,W,489
108,06/19/2023,W,373
108,09/12/2023,W,792
108,01/26/2023,W,587
108,02/15/2023,W,555
108,07/31/2023,W,543
108,07/10/2023,W,417
108,08/07/2023,W,431
108,02/20/2023,W,311
108,02/01/2023,W,491
108,04/12/2023,W,553
108,02/28/2023,W,622
108,02/23/2023,W,582
108,02/09/2023,W,456
108,07/20/2023,W,826
108,01/10/2023,W,611
108,05/04/2023,W,669
108,08/30/2023,W,673
108,07/14/2023,W,608
108,07/07/2023,W,643
108,06/28/2023,W,663
108,07/03/2023,W,547
108,09/15/2023,W,905
108,06/06/2023,W,610
108,01/31/2023,W,440
108,08/03/2023,W,620
108,01/16/2023,W,312
108,05/18/2023,W,755
108,01/13/2023,W,568
108,10/03/2023,W,819
108,06/16/2023,W,587
108,04/14/2023,W,630
108,10/24/2023,W,894
108,07/17/2023,W,560
108,05/01/2023,W,534
108,08/10/2023,W,531
108,10/17/2023,W,732
108,04/05/2023,W,461
108,10/18/2023,W,733
108,06/14/2023,W,471
108,09/25/2023,W,657
108,06/07/2023,W,573
108,06/01/2023,W,684
108,05/16/2023,W,563
108,05/17/2023,W,639
108,01/05/2023,W,354
108,10/10/2023,W,794
108,01/20/2023,W,579
108,08/02/2023,W,546
108,10/27/2023,W,506
108,08/28/2023,W,597
108,03/22/2023,W,640
108,04/26/2023,W,620
108,10/09/2023,W,403
108,03/15/2023,W,607
108,05/12/2023,W,500
108,09/05/2023,W,686
108,02/02/2023,W,527
108,03/24/2023,W,569
108,04/10/2023,W,747
108,01/19/2023,W,492
108,03/29/2023,W,476
108,08/04/2023,W,519
108,10/30/2023,W,597
108,03/09/2023,W,665
108,04/06/2023,W,541
108,05/25/2023,W,809
108,06/12/2023,W,399
108,03/28/2023,W,623
108,09/21/2023,W,781
108,05/24/2023,W,598
108,07/26/2023,W,548
108,09/22/2023,W,685
108,10/20/2023,W,566
108,06/21/2023,W,490
108,08/18/2023,W,548
108,07/18/2023,W,747
108,06/02/2023,W,626
108,06/22/2023,W,556
108,08/01/2023,W,610
108,01/11/2023,W,569
108,03/01/2023,W,519
108,01/27/2023,W,580
108,05/08/2023,W,615
108,08/15/2023,W,515
108,06/15/2023,W,579
108,07/19/2023,W,579
108,09/08/2023,W,713
108,08/17/2023,W,601
108,07/27/2023,W,499
108,03/02/2023,W,599
108,04/25/2023,W,605
108,10/31/2023,W,652
108,05/11/2023,W,706
108,01/18/2023,W,476
108,02/17/2023,W,593
108,04/13/2023,W,669
108,09/27/2023,W,709
108,05/10/2023,W,688
108,09/18/2023,W,718
108,01/23/2023,W,611
108,03/23/2023,W,748
11,02/21/2023,W,1205
11,07/01/2023,A,575
11,08/03/2023,W,1088
11,08/04/2023,W,1196
11,10/02/2023,W,1377
11,05/27/2023,A,594
11,03/02/2023,W,1185
11,05/28/2023,U,478
11,01/25/2023,W,1079
11,06/29/2023,W,1133
11,10/04/2023,W,1428
11,08/19/2023,A,602
11,05/29/2023,U,449
11,03/01/2023,W,1228
11,02/27/2023,W,1075
11,06/30/2023,W,958
11,10/03/2023,W,1450
11,05/31/2023,W,1391
11,10/20/2023,W,1360
11,05/30/2023,W,1262
11,02/28/2023,W,1265
11,01/26/2023,W,1145
11,08/18/2023,W,1171
11,01/04/2023,W,683
11,08/10/2023,W,1176
11,04/20/2023,W,1187
11,09/12/2023,W,1503
11,02/09/2023,W,1053
11,10/15/2023,U,507
11,04/11/2023,W,1262
11,08/08/2023,W,1125
11,09/07/2023,W,1367
11,04/21/2023,W,1210
11,01/02/2023,U,579
11,10/31/2023,W,1197
11,07/19/2023,W,1103
11,06/21/2023,W,1101
11,06/18/2023,U,477
11,04/10/2023,W,1153
11,01/05/2023,W,1000
11,06/16/2023,W,1024
11,04/22/2023,A,588
11,02/07/2023,W,1219
11,04/09/2023,U,422
11,09/13/2023,W,1404
11,02/04/2023,A,638
11,09/06/2023,W,1383
11,02/10/2023,W,1127
11,04/08/2023,A,623
11,04/23/2023,U,416
11,04/24/2023,W,1213
11,10/12/2023,W,1433
11,04/07/2023,W,907
11,01/06/2023,W,920
11,08/09/2023,W,1056
11,09/14/2023,W,1395
11,10/16/2023,W,1310
11,04/25/2023,W,1209
11,06/15/2023,W,1112
11,07/18/2023,W,1187
11,07/26/2023,W,986
11,04/06/2023,W,1019
11,06/22/2023,W,1113
11,10/30/2023,W,1243
11,09/05/2023,W,1382
11,04/26/2023,W,1329
11,02/11/2023,A,680
11,01/07/2023,A,537
11,06/14/2023,W,1070
11,04/05/2023,W,1118
11,07/17/2023,W,1107
11,09/15/2023,W,1285
11,01/03/2023,W,976
11,02/12/2023,U,478
11,09/04/2023,U,530
11,02/03/2023,W,809
11,06/19/2023,W,880
11,10/29/2023,U,481
11,04/04/2023,W,960
11,01/08/2023,U,423
11,04/27/2023,W,1218
11,09/09/2023,A,648
11,08/11/2023,W,1002
11,04/03/2023,W,973
11,10/11/2023,W,1356
11,07/16/2023,U,528
11,06/20/2023,W,1053
11,09/03/2023,U,470
11,04/28/2023,W,1074
11,07/15/2023,A,648
11,09/16/2023,A,723
11,01/09/2023,W,1159
11,02/13/2023,W,1141
11,06/13/2023,W,988
11,04/02/2023,U,534
11,04/29/2023,A,597
11,10/14/2023,A,610
11,07/27/2023,W,1145
11,04/01/2023,A,493
11,09/02/2023,A,710
11,09/17/2023,U,429
11,02/14/2023,W,1227
11,10/28/2023,A,754
11,04/30/2023,U,506
11,06/12/2023,W,1028
11,05/01/2023,W,1135
11,01/10/2023,W,1400
11,08/12/2023,A,667
11,03/31/2023,W,1051
11,09/18/2023,W,1392
11,02/02/2023,W,1374
11,07/14/2023,W,1125
11,08/07/2023,W,1008
11,03/30/2023,W,1210
11,09/01/2023,W,1315
11,05/02/2023,W,1183
11,09/11/2023,W,1166
11,03/29/2023,W,984
11,01/11/2023,W,1194
11,06/23/2023,W,1039
11,05/03/2023,W,1628
11,09/19/2023,W,1330
11,10/10/2023,W,1427
11,03/28/2023,W,1247
11,07/13/2023,W,1186
11,07/28/2023,W,895
11,02/08/2023,W,1145
11,04/15/2023,A,677
11,02/15/2023,W,1172
11,10/27/2023,W,1013
11,06/11/2023,U,399
11,05/04/2023,W,1231
11,01/12/2023,W,1135
11,07/21/2023,W,1080
11,06/10/2023,A,652
11,03/27/2023,W,1193
11,08/31/2023,W,1330
11,05/05/2023,W,1353
11,08/13/2023,U,517
11,06/17/2023,A,652
11,03/26/2023,U,434
11,09/20/2023,W,1299
11,02/16/2023,W,1011
11,07/12/2023,W,1044
11,04/16/2023,U,391
11,03/25/2023,A,543
11,05/06/2023,A,689
11,02/01/2023,W,1151
11,08/30/2023,W,1332
11,01/13/2023,W,1210
11,10/17/2023,W,1466
11,05/07/2023,U,449
11,10/09/2023,W,1057
11,03/24/2023,W,1195
11,09/21/2023,W,1353
11,09/08/2023,W,1117
11,05/08/2023,W,1109
11,02/17/2023,W,1102
11,03/23/2023,W,1153
11,08/29/2023,W,1347
11,06/24/2023,A,686
11,10/26/2023,W,1228
11,06/09/2023,W,1121
11,07/11/2023,W,1154
11,01/14/2023,A,592
11,05/09/2023,W,1248
11,08/06/2023,U,448
11,07/29/2023,A,705
11,06/25/2023,U,435
11,03/22/2023,W,1210
11,09/22/2023,W,993
11,05/10/2023,W,1629
11,04/18/2023,W,1274
11,08/14/2023,W,870
11,07/22/2023,A,632
11,01/15/2023,U,464
11,02/18/2023,A,607
11,03/21/2023,W,1141
11,07/10/2023,W,1196
11,01/31/2023,W,1038
11,08/28/2023,W,1245
11,07/24/2023,W,992
11,03/20/2023,W,1150
11,09/23/2023,A,764
11,06/08/2023,W,1130
11,10/25/2023,W,1380
11,01/16/2023,W,698
11,05/11/2023,W,1210
11,10/08/2023,U,582
11,03/19/2023,U,437
11,05/12/2023,W,1133
11,02/19/2023,U,479
11,07/09/2023,U,496
11,07/30/2023,U,460
11,10/13/2023,W,1157
11,03/18/2023,A,599
11,09/24/2023,U,499
11,06/26/2023,W,1053
11,06/07/2023,W,1225
11,04/13/2023,W,1217
11,07/08/2023,A,678
11,07/31/2023,W,982
11,01/17/2023,W,1092
11,08/27/2023,U,482
11,05/13/2023,A,719
11,03/17/2023,W,969
11,08/26/2023,A,773
11,09/25/2023,W,1216
11,05/14/2023,U,479
11,02/20/2023,W,825
11,08/15/2023,W,1095
11,05/15/2023,W,1281
11,10/07/2023,A,749
11,01/30/2023,W,909
11,03/16/2023,W,1208
11,04/19/2023,W,1323
11,01/18/2023,W,1215
11,10/18/2023,W,1430
11,03/15/2023,W,1201
11,05/16/2023,W,1238
11,02/06/2023,W,1209
11,06/06/2023,W,1106
11,07/07/2023,W,1120
11,09/26/2023,W,1339
11,08/25/2023,W,1241
11,10/24/2023,W,1457
11,07/23/2023,U,444
11,03/14/2023,W,1105
11,08/05/2023,A,635
11,05/17/2023,W,1461
11,09/10/2023,U,457
11,01/19/2023,W,1149
11,06/27/2023,W,1097
11,03/13/2023,W,1094
11,09/27/2023,W,1344
11,04/17/2023,W,1171
11,05/18/2023,W,1327
11,07/06/2023,W,1133
11,01/29/2023,U,356
11,02/22/2023,W,1079
11,03/12/2023,U,427
11,06/05/2023,W,1227
11,08/24/2023,W,1107
11,05/19/2023,W,1253
11,03/11/2023,A,659
11,04/14/2023,W,1100
11,01/20/2023,W,1070
11,07/20/2023,W,1178
11,05/20/2023,A,758
11,08/16/2023,W,1298
11,10/06/2023,W,1303
11,03/10/2023,W,1164
11,09/28/2023,W,1606
11,06/04/2023,U,424
11,07/05/2023,W,1077
11,08/01/2023,W,1174
11,10/23/2023,W,1373
11,08/23/2023,W,1118
11,05/21/2023,U,469
11,02/23/2023,W,1216
11,03/09/2023,W,1149
11,01/21/2023,A,562
11,06/03/2023,A,629
11,05/22/2023,W,1187
11,01/28/2023,A,504
11,07/04/2023,U,465
11,03/08/2023,W,1242
11,09/29/2023,W,1363
11,07/25/2023,W,1122
11,10/22/2023,U,455
11,08/22/2023,W,1527
11,01/22/2023,U,234
11,10/19/2023,W,1377
11,05/23/2023,W,1185
11,02/24/2023,W,1119
11,03/07/2023,W,1043
11,06/28/2023,W,1024
11,02/05/2023,U,475
11,07/03/2023,W,1042
11,08/02/2023,W,1148
11,06/02/2023,W,1249
11,05/24/2023,W,1250
11,01/23/2023,W,1114
11,10/05/2023,W,1471
11,03/06/2023,W,1211
11,09/30/2023,A,790
11,04/12/2023,W,1136
11,03/05/2023,U,469
11,05/25/2023,W,1227
11,08/17/2023,W,1023
11,07/02/2023,U,310
11,10/01/2023,U,546
11,08/21/2023,W,1252
11,02/25/2023,A,556
11,10/21/2023,A,732
11,03/04/2023,A,631
11,01/24/2023,W,1202
11,01/27/2023,W,1007
11,05/26/2023,W,1327
11,02/26/2023,U,527
11,08/20/2023,U,424
11,06/01/2023,W,1137
11,03/03/2023,W,1119
111,02/19/2023,U,694
111,07/30/2023,U,839
111,01/04/2023,W,1261
111,01/19/2023,W,1679
111,07/09/2023,U,837
111,10/13/2023,W,1680
111,05/12/2023,W,1740
111,03/19/2023,U,577
111,06/27/2023,W,1701
111,10/08/2023,U,818
111,03/13/2023,W,1457
111,08/18/2023,W,1768
111,05/11/2023,W,2111
111,01/16/2023,W,1027
111,10/25/2023,W,1744
111,04/18/2023,W,1802
111,06/25/2023,U,668
111,06/08/2023,W,1754
111,09/23/2023,A,1187
111,03/20/2023,W,1779
111,09/27/2023,W,2405
111,01/26/2023,W,1660
111,08/28/2023,W,2163
111,02/28/2023,W,1715
111,04/14/2023,W,1631
111,07/10/2023,W,1852
111,01/29/2023,U,639
111,01/31/2023,W,1615
111,07/06/2023,W,1675
111,02/18/2023,A,908
111,07/22/2023,A,955
111,01/15/2023,U,590
111,03/21/2023,W,1903
111,08/14/2023,W,1391
111,05/10/2023,W,1916
111,05/18/2023,W,1778
111,09/22/2023,W,1858
111,03/22/2023,W,1886
111,07/29/2023,A,934
111,08/06/2023,U,866
111,05/30/2023,W,1986
111,02/06/2023,W,1913
111,03/12/2023,U,692
111,05/09/2023,W,1791
111,02/22/2023,W,1633
111,06/05/2023,W,1964
111,10/20/2023,W,1844
111,08/24/2023,W,1788
111,01/14/2023,A,899
111,07/11/2023,W,1908
111,10/26/2023,W,1823
111,06/09/2023,W,1489
111,06/24/2023,A,1100
111,08/29/2023,W,2139
111,03/04/2023,A,1081
111,02/17/2023,W,1774
111,03/23/2023,W,1822
111,07/20/2023,W,1923
111,03/11/2023,A,940
111,05/08/2023,W,1753
111,09/21/2023,W,1920
111,03/24/2023,W,1667
111,09/08/2023,W,2271
111,10/09/2023,W,1546
111,05/31/2023,W,1783
111,01/20/2023,W,1603
111,10/17/2023,W,2022
111,05/07/2023,U,711
111,01/13/2023,W,1654
111,08/30/2023,W,2480
111,05/19/2023,W,1738
111,05/06/2023,A,1040
111,02/01/2023,W,1749
111,03/25/2023,A,814
111,02/16/2023,W,1623
111,07/12/2023,W,1470
111,04/16/2023,U,607
111,01/27/2023,W,1629
111,05/20/2023,A,942
111,10/06/2023,W,1651
111,09/20/2023,W,2241
111,03/26/2023,U,714
111,03/10/2023,W,1591
111,10/03/2023,W,2090
111,08/13/2023,U,887
111,06/17/2023,A,1081
111,05/05/2023,W,1801
111,03/27/2023,W,1704
111,09/10/2023,U,792
111,09/28/2023,W,2676
111,06/10/2023,A,1020
111,01/12/2023,W,1678
111,06/04/2023,U,1047
111,06/30/2023,W,1679
111,07/05/2023,W,1472
111,05/04/2023,W,1909
111,04/15/2023,A,985
111,06/11/2023,U,733
111,10/27/2023,W,1253
111,10/02/2023,W,2160
111,08/01/2023,W,1834
111,02/08/2023,W,1832
111,02/15/2023,W,1664
111,08/31/2023,W,2101
111,08/16/2023,W,1842
111,10/23/2023,W,1948
111,01/24/2023,W,1857
111,07/28/2023,W,1353
111,07/13/2023,W,1871
111,03/28/2023,W,1923
111,10/10/2023,W,2161
111,09/19/2023,W,1990
111,06/23/2023,W,1474
111,08/23/2023,W,2072
111,05/03/2023,W,1991
111,09/11/2023,W,2121
111,01/11/2023,W,1837
111,03/29/2023,W,1559
111,05/02/2023,W,1821
111,03/30/2023,W,1850
111,02/27/2023,W,1556
111,05/21/2023,U,901
111,08/07/2023,W,1713
111,08/04/2023,W,1868
111,02/23/2023,W,1554
111,09/01/2023,W,2107
111,03/09/2023,W,1761
